Fecha;Fecha_Apertura;Producto;Ventas;Intereses;Comisiones
28/02/2023;23/12/2010;PHIP;1,293.84;9.79;0.05
28/02/2023;22/02/2011;PHIP;503.18;3.33;0.04
28/02/2023;15/04/2011;PHIP;85.75;0.55;0.01
28/02/2023;21/06/2011;PHIP;187.81;1.29;0.03
28/02/2023;12/08/2011;PHIP;318.23;2.63;0.03
28/02/2023;18/08/2011;PHIP;414.35;2.54;0.02
28/02/2023;21/10/2011;PHIP;87.10;0.55;0.00
28/02/2023;17/02/2012;PHIP;861.84;5.71;0.04
28/02/2023;12/04/2012;PHIP;296.25;1.82;0.01
28/02/2023;18/06/2012;PHIP;269.11;1.73;0.02
28/02/2023;9/08/2012;PHIP;729.75;4.89;0.01
28/02/2023;12/12/2012;PHIP;15.83;0.10;0.00
28/02/2023;5/02/2013;PHIP;80.46;0.25;0.00
28/02/2023;11/02/2013;PHIP;325.26;2.19;0.03
28/02/2023;10/06/2013;PHIP;156.95;1.05;0.01
28/02/2023;13/06/2013;PHIP;409.66;2.64;0.02
28/02/2023;7/08/2013;PHIP;633.15;3.70;0.00
28/02/2023;13/08/2013;PHIP;125.37;0.86;0.03
28/02/2023;4/12/2013;PHIP;644.48;3.91;0.05
28/02/2023;10/12/2013;PHIP;331.56;2.22;0.04
28/02/2023;8/04/2014;PHIP;986.83;5.37;0.02
28/02/2023;11/04/2014;PHIP;1,747.04;10.26;0.08
28/02/2023;2/06/2014;PHIP;1,344.43;8.31;0.15
28/02/2023;11/06/2014;PHIP;96.48;0.59;0.01
28/02/2023;5/12/2014;PHIP;487.30;4.13;0.02
28/02/2023;8/12/2014;PHIP;37.73;0.31;0.00
28/02/2023;29/01/2015;PHIP;1,028.28;6.51;0.04
28/02/2023;4/02/2015;PHIP;281.34;1.40;0.00
28/02/2023;31/03/2015;PHIP;498.98;2.96;0.01
28/02/2023;31/07/2015;PHIP;779.31;4.74;0.04
28/02/2023;6/08/2015;PHIP;1,888.45;11.70;0.11
28/02/2023;30/09/2015;PHIP;686.83;-154.06;0.03
28/02/2023;6/10/2015;PHIP;510.92;3.07;0.00
28/02/2023;27/11/2015;PHIP;1,953.61;14.16;0.07
28/02/2023;30/11/2015;PHIP;1,229.98;6.55;0.00
28/02/2023;27/01/2016;PHIP;1,202.60;7.14;0.06
28/02/2023;2/02/2016;PHIP;3,339.10;17.95;0.09
28/02/2023;28/03/2016;PHIP;263.22;1.68;0.01
28/02/2023;25/05/2016;PHIP;378.57;2.26;0.02
28/02/2023;31/05/2016;PHIP;4,834.29;32.45;0.00
28/02/2023;25/07/2016;PHIP;1,598.94;10.78;0.09
28/02/2023;28/07/2016;PHIP;2,168.91;14.47;0.05
28/02/2023;29/08/2016;PVEH;31.73;0.42;0.00
28/02/2023;27/09/2016;PHIP;609.08;3.54;0.01
28/02/2023;30/09/2016;PHIP;1,857.10;10.79;0.02
28/02/2023;21/11/2016;PHIP;249.72;1.60;0.01
28/02/2023;24/11/2016;PHIP;795.98;4.96;0.07
28/02/2023;27/01/2017;PHIP;3,429.02;19.98;0.11
28/02/2023;30/01/2017;PHIP;438.03;2.67;0.03
28/02/2023;23/03/2017;PHIP;3,501.48;36.11;0.11
28/02/2023;29/03/2017;PHIP;5,292.54;30.13;0.16
28/02/2023;24/04/2017;PVEH;386.91;4.31;0.00
28/02/2023;26/05/2017;PHIP;222.51;1.43;0.01
28/02/2023;29/05/2017;PHIP;456.14;2.59;0.02
28/02/2023;1/06/2017;PHIP;1,183.78;6.95;0.04
28/02/2023;26/07/2017;PHIP;985.76;6.38;0.05
28/02/2023;21/08/2017;PVEH;150.74;1.63;0.00
28/02/2023;19/09/2017;PHIP;96.61;0.66;0.01
28/02/2023;22/09/2017;PHIP;306.98;1.85;0.00
28/02/2023;25/09/2017;PHIP;315.66;0.72;0.04
28/02/2023;28/09/2017;PHIP;678.31;4.25;0.04
28/02/2023;24/10/2017;PVEH;12.02;0.15;0.00
28/02/2023;22/11/2017;PHIP;2,641.81;14.94;0.04
28/02/2023;28/11/2017;PHIP;6,507.87;45.91;0.17
28/02/2023;22/12/2017;PCRFA;0.08;0.00;0.00
28/02/2023;22/01/2018;PHIP;489.03;2.87;0.03
28/02/2023;25/01/2018;PHIP;190.00;1.29;0.01
28/02/2023;14/02/2018;PVEH;24.82;0.22;0.00
28/02/2023;21/03/2018;PHIP;359.81;2.18;0.02
28/02/2023;16/04/2018;PVEH;17.07;0.05;0.02
28/02/2023;19/04/2018;PVEH;13.25;0.10;0.02
28/02/2023;21/05/2018;PHIP;50.51;0.29;0.00
28/02/2023;24/05/2018;PHIP;1,128.27;6.90;0.07
28/02/2023;13/06/2018;PVEH;5.36;0.04;0.00
28/02/2023;19/06/2018;PVEH;3.65;0.03;0.01
28/02/2023;22/06/2018;PVEH;35.42;0.16;0.04
28/02/2023;29/06/2018;PCRFA;1.28;0.03;0.00
28/02/2023;18/07/2018;PHIP;1,105.83;10.01;0.04
28/02/2023;24/07/2018;PHIP;1,010.82;6.22;0.05
28/02/2023;27/07/2018;PHIP;2,018.76;11.12;0.10
28/02/2023;16/08/2018;PVEH;53.89;0.34;0.04
28/02/2023;22/08/2018;PVEH;20.48;0.11;0.02
28/02/2023;17/09/2018;PHIP;647.68;3.80;0.00
28/02/2023;20/09/2018;PHIP;919.42;5.70;0.05
28/02/2023;26/09/2018;PHIP;1,086.08;7.94;0.01
28/02/2023;16/10/2018;PVEH;12.67;0.07;0.02
28/02/2023;23/10/2018;PCRFA;3.51;0.07;0.00
28/02/2023;20/11/2018;PHIP;2,250.03;16.86;0.04
28/02/2023;23/11/2018;PHIP;1,279.21;8.16;0.09
28/02/2023;13/12/2018;PVEH;138.64;1.30;0.03
28/02/2023;20/12/2018;PCRFA;3.82;0.13;0.00
28/02/2023;26/12/2018;PCRFA;0.78;0.02;0.00
28/02/2023;14/01/2019;PHIP;1,005.13;5.55;0.15
28/02/2023;17/01/2019;PHIP;1,236.53;8.13;0.01
28/02/2023;23/01/2019;PHIP;631.15;4.24;0.09
28/02/2023;12/02/2019;PVEH;161.77;0.97;0.06
28/02/2023;15/02/2019;PVEH;73.95;0.65;0.06
28/02/2023;16/02/2019;PCRFA;5.71;0.04;0.00
28/02/2023;18/02/2019;PVEH;137.12;0.86;0.00
28/02/2023;19/02/2019;PCRFA;15.28;0.11;0.00
28/02/2023;22/02/2019;PCRFA;31.22;0.27;0.00
28/02/2023;25/02/2019;PCRFA;26.12;0.23;0.00
28/02/2023;19/03/2019;PHIP;1,918.73;9.47;0.00
28/02/2023;22/03/2019;PHIP;2,151.87;13.98;0.15
28/02/2023;25/03/2019;PHIP;805.50;4.94;0.07
28/02/2023;11/04/2019;PVEH;206.09;1.18;0.11
28/02/2023;17/04/2019;PVEH;149.83;0.86;0.01
28/02/2023;24/04/2019;PCRFA;63.43;0.80;0.01
28/02/2023;27/04/2019;PCRFA;33.37;0.38;0.00
28/02/2023;16/05/2019;PHIP;1,928.04;12.18;0.03
28/02/2023;22/05/2019;PHIP;377.23;2.60;0.06
28/02/2023;11/06/2019;PVEH;273.00;1.85;0.01
28/02/2023;14/06/2019;PVEH;107.53;0.73;0.00
28/02/2023;17/06/2019;PVEH;101.71;0.66;0.00
28/02/2023;18/06/2019;PCRFA;33.02;0.46;0.00
28/02/2023;20/06/2019;PVEH;38.77;0.22;0.00
28/02/2023;21/06/2019;PCRFA;74.91;1.13;0.14
28/02/2023;24/06/2019;PCRFA;103.50;1.36;0.01
28/02/2023;27/06/2019;PCRFA;73.45;1.09;0.01
28/02/2023;16/07/2019;PHIP;82.02;0.51;0.01
28/02/2023;19/07/2019;PHIP;2,677.53;15.49;0.14
28/02/2023;22/07/2019;PHIP;1,230.98;7.32;0.02
28/02/2023;14/08/2019;PVEH;292.70;2.08;0.03
28/02/2023;18/08/2019;PCRFA;25.03;0.35;0.01
28/02/2023;21/08/2019;PCRFA;138.45;1.96;0.03
28/02/2023;24/08/2019;PCRFA;136.53;1.98;0.01
28/02/2023;12/09/2019;PHIP;484.71;2.94;0.02
28/02/2023;18/09/2019;PHIP;1,905.31;19.53;0.11
28/02/2023;8/10/2019;PVEH;271.46;1.75;0.13
28/02/2023;14/10/2019;PVEH;153.00;1.00;0.03
28/02/2023;15/10/2019;PCRFA;143.71;2.20;0.00
28/02/2023;17/10/2019;PVEH;73.13;0.42;0.00
28/02/2023;18/10/2019;PCRFA;168.98;3.13;0.01
28/02/2023;21/10/2019;PCRFA;59.45;0.98;0.00
28/02/2023;24/10/2019;PCRFA;103.68;1.52;0.00
28/02/2023;12/11/2019;PHIP;135.71;1.24;0.00
28/02/2023;18/11/2019;PHIP;231.62;1.49;0.01
28/02/2023;21/11/2019;PHIP;4,049.67;23.89;0.11
28/02/2023;11/12/2019;PVEH;67.21;0.45;0.00
28/02/2023;15/12/2019;PCRFA;4.90;0.08;0.00
28/02/2023;17/12/2019;PVEH;390.77;2.61;0.10
28/02/2023;18/12/2019;PCRFA;98.48;1.64;0.01
28/02/2023;21/12/2019;PCRFA;70.74;1.18;0.00
28/02/2023;24/12/2019;PCRFA;33.66;0.53;0.00
28/02/2023;21/01/2020;PHIP;0.04;0.00;0.56
28/02/2023;7/02/2020;PVEH;112.32;0.95;0.00
28/02/2023;10/02/2020;PVEH;444.81;2.90;0.08
28/02/2023;14/02/2020;PCRFA;370.85;5.83;0.01
28/02/2023;17/02/2020;PCRFA;269.41;3.65;0.00
28/02/2023;20/02/2020;PCRFA;361.60;5.63;0.01
28/02/2023;23/02/2020;PCRFA;42.76;0.66;0.00
28/02/2023;13/03/2020;PHIP;810.43;4.54;0.04
28/02/2023;16/03/2020;PHIP;12,983.61;81.29;0.18
28/02/2023;8/04/2020;PVEH;5.46;0.05;0.03
28/02/2023;15/04/2020;PCRFA;142.45;2.56;0.54
28/02/2023;18/04/2020;PCRFA;193.74;3.98;0.00
28/02/2023;21/04/2020;PCRFA;295.81;5.59;0.00
28/02/2023;13/05/2020;PHIP;163.75;1.42;0.01
28/02/2023;19/05/2020;PHIP;76.26;0.43;0.00
28/02/2023;5/06/2020;PVEH;297.03;2.10;0.07
28/02/2023;8/06/2020;PVEH;103.16;0.71;0.04
28/02/2023;11/06/2020;PVEH;160.68;1.09;0.04
28/02/2023;12/06/2020;PCRFA;424.36;7.87;0.00
28/02/2023;15/06/2020;PCRFA;188.23;3.56;0.00
28/02/2023;18/06/2020;PCRFA;384.67;6.87;0.00
28/02/2023;16/07/2020;PHIP;1,507.67;11.27;0.04
28/02/2023;5/08/2020;PVEH;442.83;3.24;0.14
28/02/2023;11/08/2020;PVEH;275.66;1.87;0.04
28/02/2023;12/08/2020;PCRFA;264.35;4.90;0.00
28/02/2023;15/08/2020;PCRFA;243.74;4.07;0.00
28/02/2023;18/08/2020;PCRFA;542.47;10.04;0.15
28/02/2023;21/08/2020;PCRFA;391.02;7.08;0.71
28/02/2023;9/09/2020;PHIP;3,003.06;21.24;0.12
28/02/2023;18/09/2020;PHIP;673.16;6.71;0.00
28/02/2023;5/10/2020;PVEH;305.93;2.05;0.04
28/02/2023;8/10/2020;PVEH;266.12;1.86;0.07
28/02/2023;12/10/2020;PCRFA;27.22;0.52;0.00
28/02/2023;14/10/2020;PVEH;203.04;1.46;0.01
28/02/2023;15/10/2020;PCRFA;286.81;5.53;0.00
28/02/2023;18/10/2020;PCRFA;15.81;0.30;0.00
28/02/2023;21/10/2020;PCRFA;481.32;6.68;0.08
28/02/2023;9/11/2020;PHIP;570.27;3.24;0.07
28/02/2023;12/11/2020;PHIP;2,245.21;14.48;0.08
28/02/2023;18/11/2020;PHIP;1,521.80;8.99;0.08
28/02/2023;8/12/2020;PVEH;633.78;4.64;0.08
28/02/2023;11/12/2020;PVEH;392.44;2.41;0.01
28/02/2023;12/12/2020;PCRFA;479.24;8.02;0.77
28/02/2023;15/12/2020;PCRFA;1,280.52;16.40;0.64
28/02/2023;18/12/2020;PCRFA;614.54;10.01;0.03
28/02/2023;12/01/2021;PHIP;1,290.56;7.82;0.02
28/02/2023;15/01/2021;PHIP;1,443.81;8.83;0.07
28/02/2023;1/02/2021;PVEH;532.70;3.70;0.03
28/02/2023;4/02/2021;PVEH;269.55;1.73;0.06
28/02/2023;8/02/2021;PCRFA;648.45;10.93;0.02
28/02/2023;10/02/2021;PVEH;115.56;0.77;0.01
28/02/2023;11/02/2021;PCRFA;1,155.52;17.63;0.11
28/02/2023;14/02/2021;PCRFA;92.90;1.53;0.00
28/02/2023;17/02/2021;PCRFA;1,109.19;19.09;0.06
28/02/2023;8/03/2021;PHIP;617.67;3.67;0.01
28/02/2023;11/03/2021;PHIP;1,876.64;11.16;0.09
28/02/2023;17/03/2021;PHIP;2,232.47;13.53;0.06
28/02/2023;6/04/2021;PVEH;346.67;2.52;0.11
28/02/2023;9/04/2021;PVEH;407.74;2.75;0.07
28/02/2023;10/04/2021;PCRFA;1,440.87;19.59;0.03
28/02/2023;12/04/2021;PVEH;379.20;2.43;0.01
28/02/2023;13/04/2021;PCRFA;2,327.85;31.26;5.79
28/02/2023;16/04/2021;PCRFA;2,005.91;32.52;0.12
28/02/2023;19/04/2021;PCRFA;1,561.17;26.96;0.10
28/02/2023;11/05/2021;PHIP;5,655.53;37.36;0.29
28/02/2023;14/05/2021;PHIP;2,544.67;15.18;0.07
28/02/2023;17/05/2021;PHIP;965.46;6.15;0.05
28/02/2023;3/06/2021;PVEH;149.26;0.89;0.02
28/02/2023;9/06/2021;PVEH;570.39;3.90;0.07
28/02/2023;10/06/2021;PCRFA;1,838.75;22.71;1.11
28/02/2023;13/06/2021;PCRFA;190.92;2.97;0.01
28/02/2023;16/06/2021;PCRFA;3,914.63;50.72;2.54
28/02/2023;19/06/2021;PCRFA;639.18;11.27;2.91
28/02/2023;8/07/2021;PHIP;13,337.36;66.46;0.03
28/02/2023;3/08/2021;PVEH;559.48;4.03;0.04
28/02/2023;6/08/2021;PVEH;290.97;2.18;0.06
28/02/2023;9/08/2021;PVEH;739.81;4.81;0.12
28/02/2023;10/08/2021;PCRFA;1,190.32;17.29;4.92
28/02/2023;13/08/2021;PCRFA;1,706.26;27.84;0.24
28/02/2023;16/08/2021;PCRFA;826.51;14.43;0.03
28/02/2023;7/09/2021;PHIP;362.82;2.20;0.02
28/02/2023;10/09/2021;PHIP;2,438.01;13.84;0.04
28/02/2023;13/09/2021;PHIP;541.42;3.28;0.03
28/02/2023;30/09/2021;PVEH;548.66;3.47;0.05
28/02/2023;6/10/2021;PVEH;963.70;6.69;0.25
28/02/2023;7/10/2021;PCRFA;4,657.33;70.49;2.54
28/02/2023;10/10/2021;PCRFA;725.88;11.96;0.06
28/02/2023;13/10/2021;PCRFA;4,138.29;58.54;0.24
28/02/2023;16/10/2021;PCRFA;2,028.75;33.72;0.11
28/02/2023;4/11/2021;PHIP;1,510.23;8.40;0.07
28/02/2023;10/11/2021;PHIP;3,884.35;21.70;0.10
28/02/2023;30/11/2021;PVEH;614.13;4.47;0.08
28/02/2023;3/12/2021;PVEH;257.59;1.89;0.02
28/02/2023;6/12/2021;PVEH;161.92;1.24;0.04
28/02/2023;7/12/2021;PCRFA;4,940.03;83.94;0.38
28/02/2023;9/12/2021;PVEH;53.43;0.39;0.02
28/02/2023;10/12/2021;PCRFA;6,143.23;90.69;1.50
28/02/2023;13/12/2021;PCRFA;5,146.40;77.76;0.43
28/02/2023;16/12/2021;PCRFA;2,744.42;48.26;0.87
28/02/2023;13/01/2022;PHIP;2,615.80;15.60;0.15
28/02/2023;2/02/2022;PVEH;611.01;3.77;0.05
28/02/2023;6/02/2022;PCRFA;944.31;17.47;0.43
28/02/2023;8/02/2022;PVEH;384.57;2.58;0.04
28/02/2023;9/02/2022;PCRFA;6,717.78;109.26;0.88
28/02/2023;12/02/2022;PCRFA;3,667.52;65.86;8.16
28/02/2023;15/02/2022;PCRFA;5,070.59;86.68;4.06
28/02/2023;9/03/2022;PHIP;133.64;1.05;0.01
28/02/2023;15/03/2022;PHIP;11,617.66;64.39;0.20
28/02/2023;1/04/2022;PVEH;807.22;5.09;0.09
28/02/2023;4/04/2022;PVEH;397.56;2.84;0.10
28/02/2023;7/04/2022;PVEH;757.16;5.14;0.13
28/02/2023;8/04/2022;PCRFA;5,645.69;97.99;0.63
28/02/2023;11/04/2022;PCRFA;8,235.21;130.81;2.04
28/02/2023;6/05/2022;PHIP;388.43;2.52;0.02
28/02/2023;9/05/2022;PHIP;681.78;4.42;0.01
28/02/2023;12/05/2022;PHIP;2,301.90;14.54;0.14
28/02/2023;7/06/2022;PVEH;355.32;2.31;0.10
28/02/2023;8/06/2022;PCRFA;7,182.77;116.31;1.10
28/02/2023;11/06/2022;PCRFA;4,295.66;72.79;0.69
28/02/2023;14/06/2022;PCRFA;5,456.30;87.33;0.30
28/02/2023;6/07/2022;PHIP;4,661.89;27.55;0.11
28/02/2023;12/07/2022;PHIP;1,679.78;9.49;0.10
28/02/2023;29/07/2022;PVEH;2,872.07;17.15;0.26
28/02/2023;4/08/2022;PVEH;478.06;2.82;0.02
28/02/2023;5/08/2022;PCRFA;12,109.67;201.96;0.34
28/02/2023;8/08/2022;PCRFA;8,052.68;132.00;4.01
28/02/2023;11/08/2022;PCRFA;10,595.44;173.82;3.48
28/02/2023;14/08/2022;PCRFA;2,276.40;32.18;0.00
28/02/2023;2/09/2022;PHIP;1,561.58;8.46;0.03
28/02/2023;5/09/2022;PHIP;1,333.84;6.96;0.02
28/02/2023;8/09/2022;PHIP;1,023.59;5.87;0.00
28/02/2023;28/09/2022;PVEH;449.94;2.40;0.00
28/02/2023;4/10/2022;PVEH;1,271.49;7.33;0.13
28/02/2023;5/10/2022;PCRFA;10,047.22;141.57;2.52
28/02/2023;7/10/2022;PVEH;1,231.84;6.97;0.11
28/02/2023;8/10/2022;PCRFA;6,455.11;91.29;0.01
28/02/2023;11/10/2022;PCRFA;7,769.48;109.35;0.00
28/02/2023;14/10/2022;PCRFA;9,310.07;140.90;0.02
28/02/2023;2/11/2022;PHIP;388.82;2.24;0.07
28/02/2023;8/11/2022;PHIP;2,489.69;11.01;0.09
28/02/2023;11/11/2022;PHIP;2,038.47;10.48;0.07
28/02/2023;28/11/2022;PVEH;361.58;2.05;0.03
28/02/2023;1/12/2022;PVEH;589.98;3.47;0.03
28/02/2023;4/12/2022;PVEH;79.27;0.48;0.00
28/02/2023;5/12/2022;PCRFA;5,131.61;80.02;0.00
28/02/2023;7/12/2022;PVEH;1,307.49;8.02;0.13
28/02/2023;8/12/2022;PCRFA;4,759.62;78.03;0.00
28/02/2023;11/12/2022;PCRFA;1,168.11;20.32;0.00
28/02/2023;14/12/2022;PCRFA;5,500.87;88.79;0.00
28/02/2023;5/01/2023;PHIP;19,392.78;101.00;0.03
28/02/2023;31/01/2023;PVEH;201.27;1.21;0.04
28/02/2023;3/02/2023;PVEH;885.00;5.49;0.10
28/02/2023;4/02/2023;PCRFA;2,538.75;46.27;90.44
28/02/2023;7/02/2023;PCRFA;4,434.79;66.05;159.04
28/02/2023;10/02/2023;PCRFA;4,185.37;64.81;229.11
28/02/2023;12/02/2010;PHIP;70.64;1.65;0.00
28/02/2023;29/03/2010;PVIVIENDA;330.05;2.41;0.00
28/02/2023;14/04/2010;PHIP;26.96;0.14;0.00
28/02/2023;1/06/2010;PVIVIENDA;174.49;1.47;0.00
28/02/2023;11/08/2010;PHIP;422.18;3.16;0.03
28/02/2023;4/02/2011;PHIP;486.78;2.99;0.03
28/02/2023;12/04/2011;PHIP;408.91;2.55;0.02
28/02/2023;9/06/2011;PHIP;198.53;1.30;0.00
28/02/2023;3/08/2011;PHIP;63.08;0.44;0.00
28/02/2023;9/08/2011;PHIP;1,104.20;6.90;0.10
28/02/2023;30/09/2011;PHIP;123.66;0.62;0.02
28/02/2023;3/10/2011;PHIP;96.30;0.84;0.01
28/02/2023;6/10/2011;PHIP;247.00;1.51;0.01
28/02/2023;30/11/2011;PHIP;716.97;4.38;0.05
28/02/2023;6/12/2011;PHIP;1,154.54;6.97;0.05
28/02/2023;9/12/2011;PHIP;250.30;1.44;0.02
28/02/2023;30/01/2012;PHIP;1,212.24;8.61;0.15
28/02/2023;28/05/2012;PHIP;143.22;0.98;0.00
28/02/2023;31/07/2012;PHIP;580.53;3.68;0.02
28/02/2023;3/10/2012;PHIP;835.66;5.57;0.04
28/02/2023;27/11/2012;PHIP;110.50;0.69;0.01
28/02/2023;30/01/2013;PHIP;121.38;0.78;0.01
28/02/2023;26/03/2013;PHIP;1,115.06;6.21;0.04
28/02/2023;29/05/2013;PHIP;333.59;2.68;0.02
28/02/2023;23/07/2013;PHIP;530.44;3.25;0.00
28/02/2023;26/07/2013;PHIP;407.38;2.41;0.02
28/02/2023;29/07/2013;PHIP;626.14;3.78;0.02
28/02/2023;25/09/2013;PHIP;65.41;0.40;0.02
28/02/2023;1/10/2013;PHIP;112.27;0.83;0.01
28/02/2023;25/11/2013;PHIP;268.15;1.63;0.01
28/02/2023;28/11/2013;PHIP;1,163.47;8.46;0.04
28/02/2023;22/01/2014;PHIP;970.52;6.65;0.03
28/02/2023;28/01/2014;PHIP;569.55;3.44;0.03
28/02/2023;31/01/2014;PHIP;30.59;0.29;0.05
28/02/2023;21/05/2014;PHIP;31.91;0.20;0.00
28/02/2023;27/05/2014;PHIP;1,256.52;7.37;0.06
28/02/2023;30/05/2014;PHIP;1,465.93;8.83;0.05
28/02/2023;21/07/2014;PHIP;956.75;5.75;0.05
28/02/2023;30/07/2014;PHIP;512.36;3.31;0.03
28/02/2023;23/09/2014;PHIP;100.85;0.60;0.00
28/02/2023;26/09/2014;PHIP;299.35;2.24;0.03
28/02/2023;26/11/2014;PHIP;3,183.23;18.93;0.12
28/02/2023;26/01/2015;PHIP;102.43;0.65;0.03
28/02/2023;25/03/2015;PHIP;245.86;1.67;0.01
28/02/2023;19/05/2015;PHIP;921.30;5.39;0.03
28/02/2023;22/05/2015;PHIP;1,592.69;9.30;0.09
28/02/2023;28/05/2015;PHIP;4,168.93;24.85;0.14
28/02/2023;18/09/2015;PHIP;234.90;1.56;0.00
28/02/2023;21/09/2015;PHIP;225.96;1.50;0.00
28/02/2023;24/09/2015;PHIP;933.56;4.86;0.05
28/02/2023;24/11/2015;PHIP;1,992.22;25.60;0.00
28/02/2023;18/01/2016;PHIP;359.54;2.25;0.07
28/02/2023;21/01/2016;PHIP;748.76;4.47;0.04
28/02/2023;13/05/2016;PHIP;752.97;4.83;0.04
28/02/2023;16/05/2016;PHIP;2,137.41;13.94;0.10
28/02/2023;13/07/2016;PHIP;373.47;3.01;0.01
28/02/2023;19/07/2016;PHIP;937.11;5.79;0.02
28/02/2023;22/07/2016;PHIP;2,164.84;12.36;0.12
28/02/2023;12/09/2016;PHIP;196.87;1.56;0.01
28/02/2023;21/09/2016;PHIP;401.91;2.36;8.06
28/02/2023;18/11/2016;PHIP;136.24;0.99;0.00
28/02/2023;18/01/2017;PHIP;967.17;5.39;0.03
28/02/2023;14/03/2017;PHIP;2,180.97;16.53;0.19
28/02/2023;17/05/2017;PHIP;408.16;2.58;0.02
28/02/2023;14/07/2017;PHIP;952.27;5.76;0.04
28/02/2023;17/07/2017;PHIP;641.54;3.89;0.01
28/02/2023;13/09/2017;PHIP;347.10;2.16;0.02
28/02/2023;7/11/2017;PHIP;7,766.92;43.35;0.01
28/02/2023;7/11/2017;PVEH;55.69;0.59;0.00
28/02/2023;10/11/2017;PHIP;1,364.72;9.08;0.04
28/02/2023;16/11/2017;PHIP;484.41;2.74;0.03
28/02/2023;30/11/2017;PCRFA;5.41;0.14;0.00
28/02/2023;16/01/2018;PHIP;369.03;2.41;0.00
28/02/2023;6/03/2018;PVEH;1.26;0.01;0.00
28/02/2023;9/03/2018;PVEH;9.40;0.08;0.00
28/02/2023;12/03/2018;PVEH;3.63;0.01;0.02
28/02/2023;15/03/2018;PHIP;760.84;4.32;0.03
28/02/2023;9/05/2018;PHIP;419.84;2.93;0.03
28/02/2023;15/05/2018;PHIP;708.98;3.96;0.04
28/02/2023;9/07/2018;PHIP;501.61;4.02;0.00
28/02/2023;12/07/2018;PHIP;824.40;5.07;0.05
28/02/2023;12/07/2018;PVEH;73.63;0.36;0.05
28/02/2023;5/09/2018;PHIP;554.25;3.91;0.02
28/02/2023;11/09/2018;PHIP;269.60;1.76;0.04
28/02/2023;25/09/2018;PCRFA;25.57;0.56;0.00
28/02/2023;30/10/2018;PVEH;88.36;0.54;0.03
28/02/2023;2/11/2018;PVEH;22.99;0.15;0.03
28/02/2023;5/11/2018;PHIP;1,280.70;8.08;0.06
28/02/2023;8/11/2018;PHIP;2,535.50;15.20;0.14
28/02/2023;8/11/2018;PVEH;108.38;0.76;0.01
28/02/2023;14/11/2018;PHIP;755.52;5.12;14.77
28/02/2023;22/11/2018;PCRFA;127.59;4.45;0.00
28/02/2023;28/11/2018;PCRFA;2.13;0.04;0.00
28/02/2023;1/12/2018;PCRFA;4.34;0.09;0.00
28/02/2023;8/01/2019;PHIP;1,639.47;8.80;0.00
28/02/2023;22/01/2019;PCRFA;5.56;0.13;0.00
28/02/2023;25/01/2019;PCRFA;6.88;0.14;0.00
28/02/2023;28/01/2019;PCRFA;21.90;0.48;0.00
28/02/2023;31/01/2019;PCRFA;18.19;0.61;0.00
28/02/2023;1/03/2019;PVEH;145.74;1.01;0.12
28/02/2023;4/03/2019;PHIP;547.04;2.89;0.01
28/02/2023;7/03/2019;PHIP;3,081.16;20.60;0.00
28/02/2023;13/03/2019;PHIP;273.95;1.65;0.02
28/02/2023;27/03/2019;PCRFA;11.79;0.15;0.00
28/02/2023;30/03/2019;PCRFA;7.56;0.06;0.00
28/02/2023;1/05/2019;PVEH;174.75;1.04;0.04
28/02/2023;7/05/2019;PHIP;2,700.68;15.44;0.12
28/02/2023;7/05/2019;PVEH;115.92;0.77;0.00
28/02/2023;10/05/2019;PHIP;880.53;5.97;0.03
28/02/2023;13/05/2019;PHIP;731.62;3.86;0.05
28/02/2023;21/05/2019;PCRFA;47.32;0.90;0.02
28/02/2023;24/05/2019;PCRFA;69.46;0.98;0.01
28/02/2023;27/05/2019;PCRFA;84.10;1.32;0.01
28/02/2023;30/05/2019;PCRFA;36.77;0.46;0.00
28/02/2023;4/07/2019;PHIP;1,105.12;5.95;0.03
28/02/2023;4/07/2019;PVEH;40.82;0.28;0.00
28/02/2023;10/07/2019;PHIP;123.02;0.84;0.01
28/02/2023;21/07/2019;PCRFA;3.19;0.05;0.00
28/02/2023;24/07/2019;PCRFA;67.39;1.08;0.02
28/02/2023;27/07/2019;PCRFA;24.00;0.35;0.00
28/02/2023;30/07/2019;PCRFA;41.05;0.53;0.00
28/02/2023;28/08/2019;PVEH;181.63;1.57;0.04
28/02/2023;3/09/2019;PHIP;1,106.62;6.57;0.02
28/02/2023;3/09/2019;PVEH;71.31;0.46;0.03
28/02/2023;6/09/2019;PHIP;672.27;4.82;0.04
28/02/2023;6/09/2019;PVEH;117.83;0.77;0.05
28/02/2023;9/09/2019;PHIP;1,180.04;7.55;0.05
28/02/2023;20/09/2019;PCRFA;110.69;1.72;0.00
28/02/2023;23/09/2019;PCRFA;67.18;0.94;0.00
28/02/2023;26/09/2019;PCRFA;113.20;1.72;0.02
28/02/2023;31/10/2019;PHIP;4,120.40;21.59;0.01
28/02/2023;31/10/2019;PVEH;173.75;1.19;0.10
28/02/2023;6/11/2019;PHIP;804.83;4.63;0.04
28/02/2023;6/11/2019;PVEH;49.08;0.32;0.00
28/02/2023;20/11/2019;PCRFA;163.61;2.82;0.00
28/02/2023;23/11/2019;PCRFA;92.77;1.44;0.00
28/02/2023;26/11/2019;PCRFA;84.58;1.36;0.00
28/02/2023;3/01/2020;PVEH;48.95;0.33;0.03
